ImplementationVersion,FamilyKey,Family,ConfigurationID,Method,Backbone,InternalMethod,RatioKey,Ratio,Run,OuterFold,N_Train_Source,N_Train_Final,N_Real,N_Synthetic,N_Train_NonInteraction,N_Train_Interaction,Scaler_Fit_N,N_Validation,N_Test,Final_Train_Loss,Final_Train_Accuracy,Final_Val_Loss,Final_Val_Accuracy,Fit_Seconds,Status
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,5,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002577677,0.999360144,0.030266549,0.996319592,43.96747923,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,5,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002567522,0.999338984,0.027965676,0.996721447,42.72653794,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,5,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002611814,0.999328434,0.038430739,0.995325446,44.36973977,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,5,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002587086,0.999328434,0.03786312,0.996065736,42.7746563,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,6,1,189107,189107,189107,0,187235,1872,189107,47277,59096,0.00296756,0.999317825,0.034347799,0.995917678,42.27594066,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,6,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002517815,0.999317825,0.025938034,0.995854199,45.72847748,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,6,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002545967,0.999201536,0.029924963,0.996552229,43.11872625,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,6,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002465975,0.999349594,0.027293049,0.996594548,42.25282669,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,6,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.003175808,0.999201536,0.048960757,0.995811939,43.15270782,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,7,1,189107,189107,189107,0,187235,1872,189107,47277,59096,0.002614973,0.999354839,0.035116419,0.996171474,42.58186793,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,7,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002622223,0.999407768,0.03708237,0.996404171,42.6056118,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,7,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002708232,0.99929142,0.032900654,0.99650991,43.24096274,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,7,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.00300844,0.99927026,0.02623014,0.99650991,42.18494749,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,7,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002480802,0.999354839,0.040769618,0.996002257,43.8975687,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,8,1,189107,189107,189107,0,187235,1872,189107,47277,59096,0.002938568,0.999328434,0.038500987,0.99509275,44.07721472,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,8,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002786396,0.999307275,0.031400573,0.996383011,43.73348713,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,8,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002920327,0.999212086,0.027256811,0.996700287,45.48722839,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,8,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.00264922,0.999333739,0.02746802,0.996700287,43.10689306,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,8,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002241969,0.999418318,0.039877813,0.994585097,46.65324378,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,9,1,189107,189107,189107,0,187235,1872,189107,47277,59096,0.002796554,0.999338984,0.032905959,0.996171474,48.0106709,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,9,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.003102629,0.999402463,0.030714197,0.996192634,45.09881735,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,9,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002400625,0.999333739,0.03306843,0.996636868,45.82850933,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,9,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.003010835,0.999249101,0.028214676,0.996679127,45.43530989,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,9,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002884879,0.99929142,0.039943088,0.994881213,45.91100407,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,10,1,189107,189107,189107,0,187235,1872,189107,47277,59096,0.002749227,0.999264956,0.028792042,0.995833039,44.99005222,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,10,2,189107,189107,189107,0,187234,1873,189107,47277,59096,0.00247577,0.999296665,0.030665109,0.995938838,44.96218348,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,10,3,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002292859,0.999328434,0.041536901,0.996742606,46.08299136,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,10,4,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002619428,0.99927026,0.026937388,0.996636868,43.68687153,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__NoDA__NO_DA,MSCMF (No DA),MSCMF,NoDA,NO_DA,No aug.,10,5,189107,189107,189107,0,187234,1873,189107,47277,59096,0.002463659,0.999354839,0.04180849,0.995981157,47.31333256,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,1,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001444097,0.99965018,0.031184971,0.996361852,85.5326395,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,1,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001409526,0.999644816,0.032600809,0.996213794,86.93151379,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,1,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001504923,0.99962616,0.026391769,0.996657968,86.02204704,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,1,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001688567,0.999607444,0.027761575,0.996340692,83.72402644,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,1,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001658301,0.999602079,0.033047732,0.996129215,81.49903131,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,2,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001473358,0.999666214,0.034354229,0.996192634,87.20213008,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,2,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001499891,0.999666214,0.026586894,0.996383011,81.40618086,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,2,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001768192,0.999583423,0.030211939,0.996234953,78.58088589,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,2,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001388238,0.99965018,0.033753496,0.996721447,82.75009012,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,2,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001518285,0.999663532,0.034575351,0.996150374,84.46820712,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,3,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001619998,0.999572754,0.040052149,0.996023417,84.19951129,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,3,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001241541,0.999676883,0.040984787,0.996213794,84.26405096,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,3,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001278897,0.999636829,0.0288825,0.996657968,81.48186469,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,3,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001326217,0.999679565,0.030061441,0.996404171,82.06057715,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,3,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001355477,0.999623477,0.043153413,0.996150374,88.82199526,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,4,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001683607,0.999631464,0.026670702,0.996150374,81.15032935,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,4,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001230254,0.999703586,0.045277275,0.996425331,82.53302789,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,4,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001498812,0.999634147,0.02371523,0.996319592,82.29517317,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,4,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001235586,0.999666214,0.027908739,0.99646765,81.25184178,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,4,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001443212,0.999623477,0.038008347,0.996086895,84.88484406,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,5,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001503507,0.999612808,0.040780507,0.996171474,89.75018406,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,5,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001390292,0.999628782,0.032258738,0.996383011,85.63347721,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,5,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001541226,0.999615431,0.024828484,0.996552229,83.4612577,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,5,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001514913,0.999583423,0.025023451,0.996636868,85.88438749,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,5,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001511697,0.999634147,0.035250552,0.99579078,83.22063208,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,6,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001451825,0.999618113,0.031907327,0.995473504,81.1149385,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,6,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001525757,0.999631464,0.026276631,0.996319592,81.56222081,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,6,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001431732,0.999602079,0.030528374,0.996298432,83.13170886,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,6,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001488253,0.999623477,0.026218317,0.996827185,79.69500685,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,6,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001408031,0.999631464,0.041014612,0.995917678,81.34774661,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,7,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.001456266,0.999634147,0.038593028,0.996234953,78.41022635,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,7,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001343588,0.99965018,0.039151669,0.995896518,79.19239569,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,7,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001645212,0.999578059,0.033337809,0.996298432,70.2020731,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,7,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001488971,0.999610126,0.027786208,0.996721447,59.93685818,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,7,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001440236,0.999596775,0.033445217,0.995938838,77.21600938,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,8,1,189107,374470,189107,185363,187235,187235,189107,47277,59096,0.00146337,0.999604762,0.041537289,0.996192634,76.80305839,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,8,2,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001481953,0.999642134,0.031589806,0.996192634,80.79495573,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,8,3,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.00138707,0.999634147,0.033152282,0.996404171,77.05591106,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,8,4,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001520579,0.999620795,0.026686847,0.996256113,77.10148406,PASS
dnn_oof_v1_fixed_5fold_10run_73configs,enzyme,Enzyme,MSCMF__WGANGP__50_50,MSCMF (WGAN-GP),MSCMF,WGANGP,50_50,50/50,8,5,189107,374468,189107,185361,187234,187234,189107,47277,59096,0.001631051,0.999620795,0.044022895,0.996171474,78.20107245,PASS
